trial id	time	event
131	142236	16
131	142912	15
131	142988	14
131	143164	13
131	143236	12
131	143304	11
131	143368	10
131	143872	25
131	143924	24
131	143980	23
131	144228	24
131	144272	25
131	144348	10
131	145428	11
131	145484	2
131	145492	3
131	145552	4
131	145564	5
131	145752	6
131	146000	5
131	146108	4
131	146132	3
131	146180	12
131	146184	11
131	146244	10
131	146852	25
131	146912	24
131	146964	23
131	147060	8
131	147096	21
131	147160	8
131	147164	23
131	147232	8
131	147284	9
131	147300	1
131	147352	5
131	147440	4
131	147460	15
131	147508	14
131	147916	13
131	147984	12
131	148036	11
131	148096	10
131	149172	25
131	149228	24
131	149292	23
131	149524	24
131	149564	25
131	149612	10
131	150344	11
131	150420	12
131	150480	13
131	150496	4
131	150532	13
131	150548	14
131	150908	15
131	150960	16
131	150964	5
131	151056	1
131	151060	7
131	151108	8
131	151204	23
131	151228	8
131	151336	21
131	151384	8
131	151444	23
131	151504	24
131	151544	25
131	151592	10
131	152592	11
131	152660	3
131	152720	5
131	152832	16
131	153284	5
131	153340	6
131	153464	17
131	153492	18
131	154336	19
131	154384	20
131	154436	21
131	154600	20
131	154668	19
131	154736	6
131	154824	5
131	155112	4
131	155724	5
131	156100	4
131	156136	3
131	156192	2
131	156208	11
131	156240	10
131	156440	25
131	156504	24
131	156900	25
131	156956	10
131	157932	25
131	157992	24
131	158040	23
131	158228	8
131	158280	21
131	158324	20
131	158372	19
131	158376	6
131	158432	5
131	158484	16
131	158492	15
131	158548	14
131	159044	15
131	159088	4
131	159096	5
131	159936	6
131	160140	17
131	160448	16
131	160508	5
131	160904	1
131	160964	9
131	160984	8
131	161028	23
131	161264	8
131	161344	7
131	161368	1
131	161400	5
131	161520	16
131	161560	17
131	162216	6
131	162232	5
131	162372	4
131	162432	15
131	162464	14
131	162504	13
131	162580	12
131	162632	11
131	162700	10
131	163264	11
131	163268	2
131	163324	3
131	163348	1
131	163392	5
131	164028	16
131	164148	5
131	164428	4
131	164960	5
131	165228	16
131	166264	5
131	166444	1
131	166488	8
131	166548	23
131	166640	22
131	166852	21
131	166868	8
131	166948	7
131	166996	1
131	167020	5
131	167096	4
131	167144	15
131	167188	14
131	167388	4
131	167448	5
131	167520	1
131	167568	7
131	167604	8
131	167848	23
131	167944	8
131	168176	23
131	168208	8
131	168260	23
131	168364	24
131	168408	25
131	168456	10
131	168960	25
131	169024	24
131	170604	25
131	170728	10
131	170980	25
131	171072	24
131	171820	23
131	171968	22
131	171984	23
131	172008	22
131	172024	21
131	172108	20
131	172168	19
131	172220	6
131	172300	5
131	172460	1
131	172492	3
131	172536	2
131	172600	10
131	173308	25
131	173808	10
131	174796	25
131	174828	10
131	175196	25
131	175580	2
131	175632	9
131	175640	1
131	175696	5
131	175940	16
131	175956	15
131	176012	14
131	176392	15
131	176468	16
131	176512	5
131	176532	16
131	177276	5
131	177332	1
131	177352	7
131	177376	8
131	177432	23
131	177496	24
131	177540	25
131	177588	10
131	178512	11
131	178572	12
131	178632	13
131	178720	14
131	179112	13
131	179172	12
131	179220	11
131	179280	10
131	179996	25
