trial id	time	event
144	78604	8
144	78712	23
144	78884	22
144	79136	23
144	79392	8
144	79544	7
144	79600	1
144	79652	5
144	79716	4
144	79792	15
144	79796	14
144	80160	15
144	80244	16
144	80612	5
144	80868	4
144	80944	13
144	80988	14
144	81580	15
144	81720	14
144	83788	13
144	84140	14
144	84364	15
144	84412	4
144	84440	5
144	84880	4
144	84944	13
144	85000	14
144	85248	15
144	85416	16
144	85560	17
144	85668	18
144	86040	17
144	86128	6
144	86136	5
144	86352	4
144	86420	13
144	86444	14
144	86792	15
144	86880	16
144	86916	5
144	87020	16
144	87164	17
144	87356	18
144	87756	17
144	87868	6
144	87916	5
144	88056	4
144	88144	15
144	88164	14
144	88756	15
144	88848	16
144	88872	5
144	88992	16
144	89016	5
144	89072	16
144	89148	5
144	89180	16
144	89204	15
144	89224	4
144	89844	15
144	89900	14
144	91072	13
144	91168	4
144	91240	5
144	91616	1
144	91716	9
144	92068	2
144	92092	25
144	92176	10
144	92776	11
144	92868	12
144	92944	13
144	93040	14
144	93116	13
144	93180	14
144	93272	15
144	93444	16
144	93484	5
144	93572	6
144	93632	17
144	93732	16
144	93760	5
144	93916	4
144	93980	13
144	94064	14
144	96232	13
144	96344	14
144	97060	13
144	97116	4
144	97180	5
144	97364	1
144	97444	9
144	97448	8
144	97768	23
144	97836	24
144	97904	25
144	97992	10
144	98224	11
144	98296	12
144	98364	13
144	98732	4
144	98792	5
144	99592	4
144	99620	15
144	99680	14
144	100112	15
144	100188	16
144	100204	5
144	100264	6
144	100288	17
144	100540	16
144	100836	5
144	101204	1
144	101208	7
144	101284	8
144	101388	23
144	101492	22
144	101560	23
144	101648	8
144	101764	9
144	101780	1
144	101872	5
144	102012	4
144	102048	15
144	102120	14
144	102883	15
144	102928	4
144	102940	5
144	103024	6
144	103088	17
144	103144	16
144	103308	5
144	103364	16
144	103408	15
144	103476	14
144	104148	15
144	104196	4
144	104228	5
144	104388	16
144	104400	15
144	104620	14
144	105088	15
144	105204	14
144	105768	15
144	105883	16
144	105900	5
144	105972	16
144	106300	5
144	106440	4
144	106520	13
144	106556	14
144	107228	15
144	107248	4
144	107288	5
144	107496	4
144	107572	13
144	107588	14
144	111796	15
144	111880	16
144	111888	5
144	112064	1
144	112208	9
144	112224	8
144	112488	7
144	112511	1
144	112576	5
144	112932	4
144	112976	5
144	113876	4
144	113935	3
144	114024	2
144	114096	10
144	115868	11
144	116420	12
144	116492	13
144	116611	14
144	117100	15
144	117172	16
144	117264	17
144	117472	19
144	117644	6
144	117788	5
144	118516	1
144	118556	7
144	118583	8
144	118952	7
144	118968	1
144	119044	5
144	119120	15
144	119208	14
144	122064	15
144	122168	16
144	122196	5
144	122211	16
144	122432	5
144	122668	1
144	122728	9
144	122748	8
144	122835	23
144	122932	8
144	123144	1
144	123216	5
144	123256	4
144	123304	15
144	123340	14
144	123708	15
144	123768	16
144	123792	5
144	124208	4
144	124244	15
144	124280	14
144	124604	15
144	124672	16
144	124676	5
144	125348	16
144	125383	15
144	125440	14
144	125748	13
144	125796	14
144	125996	15
144	126059	16
144	126124	17
144	126216	18
144	126856	17
144	126896	6
144	126928	5
144	127068	4
144	127124	15
144	127140	14
144	127483	15
144	127559	16
144	127688	17
144	127764	16
144	127976	15
144	128048	14
144	128440	15
144	128511	16
144	128548	5
144	128620	16
144	128932	5
144	129272	4
144	129335	13
144	129432	14
144	129496	13
144	129959	12
144	130056	13
144	130216	14
144	131392	15
144	131452	4
144	131456	5
144	131540	6
144	131568	17
144	131764	16
144	131884	5
144	132212	16
144	132284	15
144	132344	14
144	132668	15
144	132724	16
144	132740	5
144	132996	4
144	133056	15
144	133060	14
144	133564	15
144	133660	16
144	133708	5
144	133728	16
144	133972	5
144	134096	1
144	134156	9
144	134204	8
144	134248	23
144	134284	8
144	134484	7
144	134496	1
144	134572	5
144	134888	4
144	134956	3
144	135000	1
144	135028	9
144	135084	2
144	135132	25
144	135196	10
144	135404	11
144	135468	12
144	135536	13
144	135632	14
144	136140	4
144	136204	5
144	136272	16
144	136652	5
144	136856	1
144	137136	5
144	137288	4
144	137328	15
144	137352	14
144	137900	15
144	137984	16
144	138088	5
144	138252	15
144	138324	14
144	138684	15
144	138764	16
144	138824	5
144	138900	16
144	138932	17
144	139096	18
144	140128	17
144	140140	6
144	140196	5
144	140284	1
144	140296	3
144	140428	2
144	140460	11
144	140496	10
144	140796	11
144	140856	12
144	140916	13
144	141004	14
144	141236	15
144	141284	4
144	141304	5
144	141380	6
144	141408	17
144	141480	16
144	141524	5
144	141724	1
144	141768	7
144	141792	8
144	141872	23
144	142404	8
144	142604	23
144	142640	8
144	142652	23
144	143152	8
144	143340	23
144	143904	8
144	144436	23
144	144872	8
144	144932	23
144	145044	8
144	145076	23
144	145172	8
144	145308	23
144	145524	24
144	145604	25
144	145692	10
144	146508	25
144	146584	2
144	146592	9
144	146676	8
144	146828	21
144	146860	8
144	146868	23
144	147328	8
144	148476	23
144	149504	22
144	150256	21
144	150436	8
144	150568	7
144	150632	1
144	150676	5
144	151484	4
144	151552	13
144	151832	14
144	152788	15
144	152808	4
144	152848	5
144	153124	1
144	153180	9
144	153204	8
144	153388	23
144	154440	22
144	154492	23
144	154536	8
144	154672	7
144	154724	1
144	154856	5
144	155220	1
144	155236	7
144	155660	6
144	155688	5
144	155808	4
144	155844	15
144	155872	14
144	156124	15
144	156208	16
144	156896	5
144	156992	1
144	157020	3
144	157080	2
144	157132	11
144	157160	10
144	157348	11
144	157412	12
144	157476	13
144	157536	14
144	157848	15
144	157932	5
144	158024	6
144	158132	5
144	158356	4
144	158380	15
144	158428	14
144	160608	15
144	160676	16
144	160680	5
144	160760	6
144	160804	17
144	161148	6
144	161192	5
144	161332	1
144	161404	9
144	161412	8
144	162100	7
144	162132	1
144	162168	5
144	162260	4
144	162308	15
144	162344	14
144	162572	15
144	162604	4
144	162628	5
144	162708	6
144	162812	19
144	163000	6
144	163088	5
144	163356	4
144	163380	15
144	163408	14
144	163652	15
144	163716	16
144	163732	5
144	163800	6
144	163928	5
144	164112	4
144	164140	15
144	164164	14
144	164372	15
144	164436	16
144	164444	5
144	164588	6
144	164660	17
144	164856	6
144	164868	5
144	164960	1
144	165032	9
144	165040	8
144	165116	23
144	165784	8
144	165860	9
144	165916	1
144	165992	5
144	166748	4
144	166820	3
144	166884	2
144	166916	11
144	166952	10
144	167508	11
144	167584	12
144	167644	13
144	167704	14
144	168264	4
144	168320	5
144	168756	4
144	168816	13
144	168904	14
144	169756	13
144	169848	12
144	169944	11
144	170012	10
144	171552	11
144	171620	12
144	171684	13
144	171976	14
144	173144	15
144	173224	16
144	173244	5
144	173528	4
144	173548	3
144	173628	2
144	173700	25
144	173716	10
144	173920	11
144	173984	12
144	174044	13
144	174120	14
144	174332	15
144	174344	4
144	174404	5
144	174516	16
144	175072	5
144	175112	16
144	175188	15
144	175240	14
144	175460	13
144	176104	12
144	177172	13
144	177304	14
144	178408	15
144	178480	16
144	178592	17
144	178776	18
144	179316	17
144	179356	6
144	179396	5
144	179800	16
144	179836	15
144	179900	14
